Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,15.879986300991732,0.1100485790084349,15.990034880000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
2,./instructions/inst_begin/Slide3.png,right,11.866791998007102,16.01931571100431,27.886107709011412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
3,./instructions/inst_begin/Slide4.png,right,8.68507455100189,27.91302153300785,36.59809608400974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
1,./instructions/inst_prac_2/Slide6.png,right,15.534580756997457,36.63154894200852,52.16612969900598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
2,./instructions/inst_prac_2/Slide7.png,right,15.71475214799284,52.19530333801231,67.91005548600515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
3,./instructions/inst_prac_2/Slide8.png,right,21.09007788800227,67.9401255010016,89.03020338900387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
4,./instructions/inst_prac_2/Slide9.png,right,8.301069825000013,89.05712499900255,97.35819482400257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
5,./instructions/inst_prac_2/Slide10.png,right,4.77119751299324,97.38683915500587,102.15803666799911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
6,./instructions/inst_prac_2/Slide11.png,right,3.797819088998949,102.18405067700951,105.98186976600846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
7,./instructions/inst_prac_2/Slide12.png,right,2.0275708160042996,106.01042312600475,108.03799394200905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
8,./instructions/inst_prac_2/Slide13.png,right,2.0834590929880505,108.06664890301181,110.15010799599986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
9,./instructions/inst_prac_2/Slide14.png,right,21.4033326300123,110.1788577260013,131.5821903560136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
10,./instructions/inst_prac_2/Slide15.png,right,9.658891736005899,131.6110894970043,141.26998123301018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,1,S,0,right,7.129721367004095,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,2,V,0,right,1.955699347992777,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,3,N,0,right,1.2432615710131358,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,4,V,1,left,0.9192383760091616,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,5,N,1,left,0.7594317519979086,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,6,S,0,right,0.8041924650024157,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
,,,,,,practice,0,21,2,2583,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,2.135257479836582,2,0,0,0,0,4,6,2,4,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,158089,20,Female,1,2024/03/20_10:54:49,SD,None,
