Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,32.06688110899995,0.10616418399877148,32.17304529299872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,13.62631712000075,32.202486818998295,45.828803938999044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,13.989534595002624,45.85529362499801,59.844828220000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,20.494775940998807,59.87823285400009,80.3730087949989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,36.43041080800322,80.39846750499783,116.82887831300104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,14.580385615001433,116.856538136999,131.43692375200044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,14.779351920002227,131.4658555069982,146.24520742700042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,1.7708988349986612,146.2741400720006,148.04503890699925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
6,./instructions/inst_prac_2/Slide11.png,right,2.483202411996899,148.07372965000104,150.55693206199794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
7,./instructions/inst_prac_2/Slide12.png,right,1.8945854939993296,150.58229551800105,152.47688101200038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
8,./instructions/inst_prac_2/Slide13.png,right,1.8116580470014014,152.5054879349991,154.3171459820005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
9,./instructions/inst_prac_2/Slide14.png,right,19.44296115600082,154.3460353679984,173.78899652399923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
10,./instructions/inst_prac_2/Slide15.png,right,18.125511368001753,173.8154685269983,191.94097989500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
,,,,,,practice,0,36,2,2583,1,X,0,right,2.201405022002291,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
,,,,,,practice,0,36,2,2583,2,V,0,right,0.8193788889984717,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
,,,,,,practice,0,36,2,2583,3,X,1,left,0.8076934719974815,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
,,,,,,practice,0,36,2,2583,4,V,1,right,0.6394947939988924,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,148576,20,Male,1,2024/03/12_14:06:12,YZ,None,
