Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,61.79406563800876,0.12318002700340003,61.91724566501216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,8.124872137996135,61.94443376202253,70.06930590001866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,11.682690224988619,70.09874091201345,81.78143113700207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,12.62496266400558,81.82002403200022,94.4449866960058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,14.594496698991861,94.47467002802296,109.06916672701482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,18.58158510798239,109.09569693202502,127.67728204000741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,3.698466023983201,127.70679847101565,131.40526449499885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,1.8505967670062091,131.4346320030163,133.2852287700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
6,./instructions/inst_prac_2/Slide11.png,right,1.1729259290150367,133.31227780500194,134.48520373401698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
7,./instructions/inst_prac_2/Slide12.png,right,1.5321463589789346,134.51293655502377,136.0450829140027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153772,21,Female,1,2024/02/22_08:49:34,YZ,None,
