Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,54.94505396200111,0.22071257699280977,55.16576653899392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,10.149611619010102,55.25608664099127,65.40569826000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,10.041143605980324,65.4526164100098,75.49376001599012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,13.769047243986279,75.54903548100265,89.31808272498893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,19.089053523988696,89.34877881599823,108.43783233998693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,17.00389904700569,108.46597211499466,125.46987116200035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,5.729352080001263,125.50048753598821,131.22983961598948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,2.1403446729818825,131.2655746290111,133.40591930199298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
6,./instructions/inst_prac_2/Slide11.png,right,2.2121697530092206,133.43354739100323,135.64571714401245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
7,./instructions/inst_prac_2/Slide12.png,right,1.2574370130023453,135.6763077969954,136.93374480999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,151831,19,Female,1,2024/02/19_08:48:19,YZ,None,
