Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,22.74828227200487,0.11201746900042053,22.860299741005292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,9.395626284996979,22.888692145003006,32.284318429999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,7.2280960570060415,32.31220403200132,39.54030008900736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,14.918948182996246,39.57344860601006,54.49239678900631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,12.083171341000707,54.52105811900401,66.60422946000472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
1,./instructions/inst_prac_2/Slide8.png,left,10.81901274700067,66.63342383700365,77.45243658400432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,2.9367601350095356,77.47559389600065,80.41235403101018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,1.4277057069994044,80.44051062800281,81.86821633500222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,6.339780406997306,81.89661462799995,88.23639503499726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,1.3469028710096609,88.26521841000067,89.61212128101033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,156331,19,Female,1,2024/03/22_16:04:39,YZ,None,
