Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,35.52930145499704,0.2507229629991343,35.780024417996174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
0,./instructions/inst_begin/Slide3.png,left,7.2005924330005655,35.81957426399458,43.02016669699515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
1,./instructions/inst_begin/Slide2.png,right,0.6473285749962088,43.06052724699839,43.7078558219946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
0,./instructions/inst_begin/Slide3.png,left,0.9123290290008299,43.74746838299325,44.65979741199408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
1,./instructions/inst_begin/Slide2.png,right,0.6733369220019085,44.69852733198786,45.37186425398977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
2,./instructions/inst_begin/Slide3.png,right,0.6466426300030435,45.413198798996746,46.05984142899979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
1,./instructions/inst_begin/Slide4.png,left,0.8248465489887167,46.099252177999006,46.92409872698772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
2,./instructions/inst_begin/Slide3.png,right,1.6626825100101996,46.965221586986445,48.627904096996645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
3,./instructions/inst_begin/Slide4.png,right,7.560046344005968,48.667716065989225,56.227762409995194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
1,./instructions/inst_prac_2/Slide6.png,right,6.641797262011096,56.28995616598695,62.931753427998046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,150094,22,Female,1,2024/02/13_14:03:56,YZ,59.94891729040235,
