Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,26.577075655994122,0.200719589003711,26.777795244997833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,10.07164339699375,26.817920460001915,36.889563856995665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,7.381098722995375,36.94064608500048,44.321744807995856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,17.616386706999037,44.361267111002235,61.97765381800127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,12.881220249008038,62.0087165379955,74.88993678700353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,17.55598825700872,74.93387776099553,92.48986601800425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,0.20047029299894348,92.51851196000644,92.71898225300538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,8.740371175008477,92.75731351699505,101.49768469200353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
6,./instructions/inst_prac_2/Slide11.png,right,2.444472567003686,101.54139333800413,103.98586590500781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
7,./instructions/inst_prac_2/Slide12.png,right,1.4732005420082714,104.01669609799865,105.48989664000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,146917,21,Female,1,2024/03/13_12:27:20,YZ,None,
