Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
1,./instructions/inst_begin/Slide2.png,right,22.64995285599798,0.11044933500306797,22.76040219100105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
2,./instructions/inst_begin/Slide3.png,right,11.098457927997515,22.789855507002358,33.88831343499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
3,./instructions/inst_begin/Slide4.png,right,11.937984203999804,33.91809201200158,45.856076216001384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,20.270563369998854,45.88977888700174,66.1603422570006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
2,./instructions/inst_prac_2/Slide7.png,right,17.050641169997107,66.18968732200301,83.24032849200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
3,./instructions/inst_prac_2/Slide8.png,right,31.250627550998615,83.26965860800192,114.52028615900053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
4,./instructions/inst_prac_2/Slide9.png,right,3.4939673070002755,114.54629132500122,118.0402586320015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
5,./instructions/inst_prac_2/Slide10.png,right,4.4626208410008985,118.06558024900005,122.52820109000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
6,./instructions/inst_prac_2/Slide11.png,right,1.371025053998892,122.55730289200073,123.92832794599963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
7,./instructions/inst_prac_2/Slide12.png,right,1.0149054050016275,123.9533137340004,124.96821913900203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,148423,23,Male,1,2024/03/26_14:01:41,YZ,None,
