Instruction,Stimulus,Key,RT,START,END,Phase,Block,TrialN,NbackLevel,ISI,LetterN,Letter,Letter_isSame,Letter_Resp,Letter_RT,Letter_Accuracy,Letter_Timeout,Trial_A_measure,Trial_HR,Trial_FAR,Trial_CDR,Trial_MSR,Trial_ACC,Trial_RT,Trial_HitsCount,Trial_FAsCount,Trial_SameNoRespCount,Trial_DiffNoRespCount,Trial_NoRespCount,Trial_CDsCount,Trial_CorrectRespCount,Trial_SameLetterCount,Trial_DiffLetterCount,Trial_InvalidLetterCount,TrialCountCali,CaliEnd_A_measure,ISI_calibrated,Run,TrialIndex,TrialNumber_total,TrialNumber_valid,CueLearning,TrialDemandLearning,CueMapping,OnlineRating,OnlineRatingRT,OnlineRatingTimeOut,CueSTART,RatingSTART,OfflineRatingTimePoint,OfflineRatingQuesIndex,CueFigure,TrialDemand,OfflineRating,OfflineRatingRT,CueStart,OfflineRatingStart,PhaseType,CueLeft,CueDemandLeft,CueRight,CueDemandRight,Choice,ChoiceDemand,TaskDemand,ChoiceRT,ChoiceTimeOut,ChoiceSTART,CueCheck,CueDemandCheck,CorrectAnswer,Answer,AnswerDemand,AnswerRT,AnswerACC,AnswerTimeOut,CheckSTART,DemandRatingQuesIndex,QuesTLX,DemandLevel,DemandRating,DemandRatingRT,QuesStart,PID,SONA,Age,Gender,Run,TIME,EXPERIMENTER,frameRate,
-1,./instructions/inst_begin/Slide2.png,left,22.533191295020515,0.12454395098029636,22.65773524600081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-2,./instructions/inst_begin/Slide4.png,left,14.348786315997131,22.685012950998498,37.03379926699563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-3,./instructions/inst_begin/Slide3.png,left,12.646386285981862,37.06726002000505,49.71364630598691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
1,./instructions/inst_prac_2/Slide6.png,right,12.875581984990276,49.75777242699405,62.63335441198433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
0,./instructions/inst_prac_2/Slide7.png,left,14.533692961005727,62.667976530996384,77.20166949200211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-1,./instructions/inst_prac_2/Slide6.png,left,14.997815383016132,77.2359341319825,92.23374951499864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-2,./instructions/inst_prac_2/Slide15.png,left,15.117423415009398,92.2681423619797,107.3855657769891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-3,./instructions/inst_prac_2/Slide14.png,left,11.756969074020162,107.41255164798349,119.16952072200365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-4,./instructions/inst_prac_2/Slide13.png,left,12.18116657200153,119.19651964498917,131.3776862169907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
-5,./instructions/inst_prac_2/Slide12.png,left,3.1173809680039994,131.40440232498804,134.52178329299204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,156697,21,Female,1,2024/02/27_08:49:34,YZ,None,
